long,lat,alt,x,y,pre_value,meanTem,meanPre,popdensity,mean
-2.983333333,38.65,865.795,501450.2789,4277938.006,76.55402367,14.25,511.98,25.79912664,26.76188889
-2.816666667,38.65,937.455,515953.0741,4277953.815,82.55977812,14.25,511.98,25.79912664,26.76188889
-2.65,38.65,897.37,530455.8993,4277995.973,79.16229886,14.25,511.98,25.79912664,26.76188889
-2.483333333,38.65,1094.255,544958.7819,4278064.48,95.70403727,14.25,511.98,25.79912664,26.76188889
-2.316666667,38.65,1212.2525,559461.7489,4278159.339,105.5801237,14.25,511.98,25.79912664,26.76188889
-2.15,38.65,1139.395,573964.8279,4278280.551,99.40151271,14.25,511.98,25.79912664,26.76188889
-1.983333333,38.65,938.09,588468.0459,4278428.119,82.42584627,14.25,511.98,25.79912664,26.76188889
-1.816666667,38.65,806.7125,602971.4303,4278602.047,71.34669993,14.25,511.98,25.79912664,26.76188889
-1.65,38.65,746.7125,617475.0083,4278802.338,66.31062851,14.25,511.98,25.79912664,26.76188889
-1.483333333,38.65,734.8475,631978.8071,4279028.997,65.32492428,14.25,511.98,25.79912664,26.76188889
-4.483333333,38.48333333,731.52,370623.3943,4260486.356,65.30911933,14.25,511.98,25.79912664,26.76188889
-4.316666667,38.48333333,832.895,385160.7116,4260265.267,73.88432394,14.25,511.98,25.79912664,26.76188889
-4.15,38.48333333,782.455,399697.8076,4260070.51,69.67683123,14.25,511.98,25.79912664,26.76188889
-3.983333333,38.48333333,651.6175,414234.7102,4259902.079,58.68448841,14.25,511.98,25.79912664,26.76188889
-3.816666667,38.48333333,790.14,428771.4473,4259759.973,70.33603823,14.25,511.98,25.79912664,26.76188889
-3.65,38.48333333,879.5675,443308.0471,4259644.187,77.84256163,14.25,511.98,25.79912664,26.76188889
-3.483333333,38.48333333,815.775,457844.5374,4259554.718,72.45580881,14.25,511.98,25.79912664,26.76188889
-3.316666667,38.48333333,796.945,472380.9465,4259491.566,70.84817152,14.25,511.98,25.79912664,26.76188889
-3.15,38.48333333,802.805,486917.3022,4259454.727,71.31287092,14.25,511.98,25.79912664,26.76188889
-2.983333333,38.48333333,827.5025,501453.6327,4259444.202,73.36344985,14.25,511.98,25.79912664,26.76188889
-2.483333333,38.48333333,1219.375,545062.7532,4259570.507,106.2648056,14.25,511.98,25.79912664,26.76188889
-2.316666667,38.48333333,1102.0475,559599.2633,4259665.239,96.38648287,14.25,511.98,25.79912664,26.76188889
-2.15,38.48333333,869.0625,574135.8882,4259786.289,76.74753523,14.25,511.98,25.79912664,26.76188889
-1.983333333,38.48333333,702.48,588672.6562,4259933.659,62.69365771,14.25,511.98,25.79912664,26.76188889
-1.816666667,38.48333333,597.3,603209.5952,4260107.355,53.81990311,14.25,511.98,25.79912664,26.76188889
-1.65,38.48333333,511.6775,617746.7332,4260307.378,46.62777965,14.25,511.98,25.79912664,26.76188889
-1.483333333,38.48333333,600.8425,632284.0982,4260533.735,54.1436769,14.25,511.98,25.79912664,26.76188889
-2.483333333,38.31666667,1205.2075,545166.3419,4241077.057,105.0924972,14.25,511.98,25.79912664,26.76188889
-2.316666667,38.31666667,967.76,559736.2714,4241171.659,85.1132105,14.25,511.98,25.79912664,26.76188889
-2.15,38.31666667,936.0075,574306.319,4241292.542,82.46127525,14.25,511.98,25.79912664,26.76188889
-1.983333333,38.31666667,833.2175,588876.5135,4241439.711,73.7891274,14.25,511.98,25.79912664,26.76188889
-1.65,38.31666667,396.6025,618017.4584,4241812.917,37.03939264,14.25,511.98,25.79912664,26.76188889
-2.316666667,38.15,1355.9725,559872.7724,4222678.598,117.8076149,14.25,511.98,25.79912664,26.76188889
-0.816666667,42.81666667,1358.9525,678491.4432,4742768.243,117.5312416,13.01,663.54,27.54848174,19.25233333
-0.65,42.81666667,1719.465986,692117.3164,4743134.803,147.8830085,13.01,663.54,27.54848174,19.25233333
-0.316666667,42.81666667,2034.182609,719369.4484,4743948.897,174.3904685,13.01,663.54,27.54848174,19.25233333
-0.983333333,42.65,749.1575,665307.9284,4723920.553,66.22827482,13.01,663.54,27.54848174,19.25233333
-0.816666667,42.65,819.29,678970.2719,4724259.974,72.14250133,13.01,663.54,27.54848174,19.25233333
-0.65,42.65,1058.4825,692632.7415,4724626.364,92.28533632,13.01,663.54,27.54848174,19.25233333
-0.483333333,42.65,1426.745,706295.3465,4725019.73,123.2858971,13.01,663.54,27.54848174,19.25233333
-0.316666667,42.65,1469.315,719958.0964,4725440.079,126.8675788,13.01,663.54,27.54848174,19.25233333
-0.15,42.65,1744.957071,733621.0005,4725887.419,150.0824845,13.01,663.54,27.54848174,19.25233333
0.016666667,42.65,1975.796238,747284.0682,4726361.76,169.5272771,13.01,663.54,27.54848174,19.25233333
0.183333333,42.65,1708.787709,760947.3087,4726863.109,147.0801066,13.01,663.54,27.54848174,19.25233333
0.35,42.65,2056.36246,774610.7313,4727391.477,176.3459857,13.01,663.54,27.54848174,19.25233333
0.516666667,42.65,2037.311258,788274.345,4727946.874,174.7577343,13.01,663.54,27.54848174,19.25233333
0.683333333,42.65,2200.439093,801938.1591,4728529.311,188.504473,13.01,663.54,27.54848174,19.25233333
-1.15,42.48333333,710.3725,652050.0745,4705100.615,62.99476172,13.01,663.54,27.54848174,19.25233333
-0.983333333,42.48333333,896.3825,665748.7642,4705412.917,78.64427918,13.01,663.54,27.54848174,19.25233333
-0.816666667,42.48333333,822.13,679447.579,4705752.168,72.40462201,13.01,663.54,27.54848174,19.25233333
-0.65,42.48333333,864.16,693146.529,4706118.375,75.95557155,13.01,663.54,27.54848174,19.25233333
-0.483333333,42.48333333,908.4925,706845.6243,4706511.544,79.68350457,13.01,663.54,27.54848174,19.25233333
-0.316666667,42.48333333,1027.4775,720544.8751,4706931.683,89.69862144,13.01,663.54,27.54848174,19.25233333
-0.15,42.48333333,1253.925,734244.2914,4707378.801,108.7739473,13.01,663.54,27.54848174,19.25233333
0.016666667,42.48333333,1060,747943.8832,4707852.905,92.47547887,13.01,663.54,27.54848174,19.25233333
0.183333333,42.48333333,960.7725,761643.6606,4708354.006,84.14564434,13.01,663.54,27.54848174,19.25233333
0.35,42.48333333,1502.495,775343.6333,4708882.112,129.7529064,13.01,663.54,27.54848174,19.25233333
0.516666667,42.48333333,1552.505,789043.8114,4709437.235,133.9817349,13.01,663.54,27.54848174,19.25233333
0.683333333,42.48333333,1486.2925,802744.2046,4710019.384,128.4305731,13.01,663.54,27.54848174,19.25233333
-1.316666667,42.31666667,437.675,638718.2411,4686308.414,40.19071432,13.01,663.54,27.54848174,19.25233333
-1.15,42.31666667,608.6525,652453.1547,4686593.62,54.5357379,13.01,663.54,27.54848174,19.25233333
-0.983333333,42.31666667,727.0675,666188.1908,4686905.754,64.45753681,13.01,663.54,27.54848174,19.25233333
-0.816666667,42.31666667,712.1425,679923.3606,4687244.824,63.17245334,13.01,663.54,27.54848174,19.25233333
-0.65,42.31666667,764.9725,693658.6747,4687610.835,67.61692139,13.01,663.54,27.54848174,19.25233333
-0.483333333,42.31666667,987.2225,707394.1442,4688003.794,86.3163934,13.01,663.54,27.54848174,19.25233333
-0.316666667,42.31666667,1073.945,721129.7797,4688423.709,93.6198745,13.01,663.54,27.54848174,19.25233333
-0.15,42.31666667,1166.6325,734865.592,4688870.589,101.4395518,13.01,663.54,27.54848174,19.25233333
0.016666667,42.31666667,987.5275,748601.5919,4689344.442,86.38797033,13.01,663.54,27.54848174,19.25233333
0.183333333,42.31666667,659.0275,762337.7901,4689845.276,58.7648861,13.01,663.54,27.54848174,19.25233333
0.35,42.31666667,846.7175,776074.1972,4690373.103,74.58618762,13.01,663.54,27.54848174,19.25233333
0.516666667,42.31666667,1024.47,789810.8236,4690927.932,89.56879202,13.01,663.54,27.54848174,19.25233333
0.683333333,42.31666667,1096.735,803547.6801,4691509.774,95.67040685,13.01,663.54,27.54848174,19.25233333
-1.316666667,42.15,383.94,639083.803,4667802.065,35.75818965,13.01,663.54,27.54848174,19.25233333
-1.15,42.15,364.83,652854.9386,4668087.108,34.10674095,13.01,663.54,27.54848174,19.25233333
-0.983333333,42.15,450.85,666626.2046,4668399.065,41.3035312,13.01,663.54,27.54848174,19.25233333
-0.816666667,42.15,477.8875,680397.6127,4668737.941,43.540286,13.01,663.54,27.54848174,19.25233333
-0.65,42.15,465.4925,694169.1744,4669103.744,42.46337942,13.01,663.54,27.54848174,19.25233333
-0.483333333,42.15,500.2275,707940.9014,4669496.48,45.35227673,13.01,663.54,27.54848174,19.25233333
-0.316666667,42.15,579.6525,721712.8052,4669916.157,52.03673548,13.01,663.54,27.54848174,19.25233333
-0.15,42.15,577.07,735484.8972,4670362.784,51.83927198,13.01,663.54,27.54848174,19.25233333
0.016666667,42.15,632.5425,749257.1889,4670836.369,56.52705534,13.01,663.54,27.54848174,19.25233333
0.183333333,42.15,558.71,763029.6915,4671336.921,50.33397803,13.01,663.54,27.54848174,19.25233333
0.35,42.15,658.1525,776802.4166,4671864.45,58.72991436,13.01,663.54,27.54848174,19.25233333
0.516666667,42.15,785.62,790575.3754,4672418.967,69.48515569,13.01,663.54,27.54848174,19.25233333
0.683333333,42.15,799.7025,804348.579,4673000.482,70.69608719,13.01,663.54,27.54848174,19.25233333
-1.816666667,41.98333333,590.5225,598027.167,4648602.927,53.35509476,13.01,663.54,27.54848174,19.25233333
-1.316666667,41.98333333,332.5725,639448.1823,4649296.209,31.51352266,13.01,663.54,27.54848174,19.25233333
-1.15,41.98333333,350.7075,653255.4229,4649581.08,33.00251985,13.01,663.54,27.54848174,19.25233333
-0.983333333,41.98333333,561.89,667062.8018,4649892.848,50.73850732,13.01,663.54,27.54848174,19.25233333
-0.816666667,41.98333333,402.9775,680870.3313,4650231.52,37.32885887,13.01,663.54,27.54848174,19.25233333
-0.65,41.98333333,413.55,694678.0238,4650597.103,38.17949635,13.01,663.54,27.54848174,19.25233333
-0.483333333,41.98333333,392.83,708485.8916,4650989.602,36.39267314,13.01,663.54,27.54848174,19.25233333
-0.316666667,41.98333333,400.4175,722293.9469,4651409.027,36.98484445,13.01,663.54,27.54848174,19.25233333
-0.15,41.98333333,414.6175,736102.2018,4651855.386,38.18499736,13.01,663.54,27.54848174,19.25233333
0.016666667,41.98333333,402.6475,749910.6685,4652328.686,37.19226706,13.01,663.54,27.54848174,19.25233333
0.183333333,41.98333333,348.765,763719.3591,4652828.939,32.67801509,13.01,663.54,27.54848174,19.25233333
0.35,41.98333333,596.8575,777528.2857,4653356.152,53.58323709,13.01,663.54,27.54848174,19.25233333
0.516666667,41.98333333,668.2975,791337.4602,4653910.338,59.62116243,13.01,663.54,27.54848174,19.25233333
-1.816666667,41.81666667,1113.565,598282.4378,4630098.007,97.42024595,13.01,663.54,27.54848174,19.25233333
-1.65,41.81666667,680.505,612125.3059,4630302.087,60.94703495,13.01,663.54,27.54848174,19.25233333
-1.483333333,41.81666667,432.2,625968.2809,4630533.031,40.01100248,13.01,663.54,27.54848174,19.25233333
-1.316666667,41.81666667,292.185,639811.376,4630790.846,28.19218453,13.01,663.54,27.54848174,19.25233333
-1.15,41.81666667,302.21,653654.6043,4631075.535,28.99899458,13.01,663.54,27.54848174,19.25233333
-0.983333333,41.81666667,404.6325,667497.9788,4631387.104,37.58841462,13.01,663.54,27.54848174,19.25233333
-0.816666667,41.81666667,313.135,681341.5126,4631725.56,29.85024404,13.01,663.54,27.54848174,19.25233333
-0.65,41.81666667,422.0775,695185.2188,4632090.91,38.9645747,13.01,663.54,27.54848174,19.25233333
-0.483333333,41.81666667,505.845,709029.1102,4632483.16,45.96897597,13.01,663.54,27.54848174,19.25233333
-0.316666667,41.81666667,342.5425,722873.1999,4632902.318,32.18472938,13.01,663.54,27.54848174,19.25233333
-0.15,41.81666667,310.64,736717.5007,4633348.393,29.46100598,13.01,663.54,27.54848174,19.25233333
0.016666667,41.81666667,308.6775,750562.0255,4633821.394,29.29969476,13.01,663.54,27.54848174,19.25233333
0.183333333,41.81666667,278.355,764406.7871,4634321.33,26.74753481,13.01,663.54,27.54848174,19.25233333
0.35,41.81666667,278.3575,778251.7983,4634848.21,26.76696938,13.01,663.54,27.54848174,19.25233333
-1.816666667,41.65,1138.7825,598536.8729,4611593.603,99.5902,13.01,663.54,27.54848174,19.25233333
-1.65,41.65,871.3175,612415.5916,4611797.545,77.05211721,13.01,663.54,27.54848174,19.25233333
-1.483333333,41.65,628.015,626294.4231,4612028.334,56.54609503,13.01,663.54,27.54848174,19.25233333
-1.316666667,41.65,370.555,640173.3811,4612285.975,34.84863695,13.01,663.54,27.54848174,19.25233333
-1.15,41.65,369.86,654052.4795,4612570.473,34.75557953,13.01,663.54,27.54848174,19.25233333
-0.983333333,41.65,280.845,667931.7321,4612881.833,27.23579042,13.01,663.54,27.54848174,19.25233333
-0.816666667,41.65,227.9625,681811.1527,4613220.061,22.74801986,13.01,663.54,27.54848174,19.25233333
-0.65,41.65,335.355,695690.755,4613585.165,31.72452468,13.01,663.54,27.54848174,19.25233333
-0.483333333,41.65,418.74,709570.5526,4613977.152,38.68474483,13.01,663.54,27.54848174,19.25233333
-0.316666667,41.65,499.765,723450.5594,4614396.03,45.45217886,13.01,663.54,27.54848174,19.25233333
-0.15,41.65,374.255,737330.7888,4614841.807,34.84879399,13.01,663.54,27.54848174,19.25233333
0.016666667,41.65,325.265,751211.2544,4615314.491,30.68412233,13.01,663.54,27.54848174,19.25233333
0.183333333,41.65,225.18,765091.9698,4615814.094,22.25479193,13.01,663.54,27.54848174,19.25233333
-1.816666667,41.48333333,879.0825,598790.4702,4593089.715,77.77578948,13.01,663.54,27.54848174,19.25233333
-1.65,41.48333333,795.36,612704.9216,4593293.513,70.69765469,13.01,663.54,27.54848174,19.25233333
-1.483333333,41.48333333,550.5775,626619.4915,4593524.138,50.06399989,13.01,663.54,27.54848174,19.25233333
-1.316666667,41.48333333,414.7,640534.1945,4593781.597,38.59391004,13.01,663.54,27.54848174,19.25233333
-1.15,41.48333333,506.705,654449.0452,4594065.893,46.29984638,13.01,663.54,27.54848174,19.25233333
-0.983333333,41.48333333,530.325,668364.0581,4594377.033,48.25364838,13.01,663.54,27.54848174,19.25233333
-0.816666667,41.48333333,434.7525,682279.2476,4594715.023,40.16812519,13.01,663.54,27.54848174,19.25233333
-0.65,41.48333333,262.23,696194.6283,4595079.869,25.5934115,13.01,663.54,27.54848174,19.25233333
-0.483333333,41.48333333,215.905,710110.2145,4595471.58,21.63217375,13.01,663.54,27.54848174,19.25233333
-0.316666667,41.48333333,331.3375,724026.0206,4595890.163,31.30108806,13.01,663.54,27.54848174,19.25233333
-0.15,41.48333333,353.09,737942.0609,4596335.626,33.09344455,13.01,663.54,27.54848174,19.25233333
0.016666667,41.48333333,309.3825,751858.3498,4596807.979,29.37736575,13.01,663.54,27.54848174,19.25233333
0.183333333,41.48333333,278.6625,765774.9015,4597307.23,26.75305261,13.01,663.54,27.54848174,19.25233333
-2.15,41.31666667,825.8925,571143.4079,4574259.458,73.38245803,13.01,663.54,27.54848174,19.25233333
-1.983333333,41.31666667,800.0625,585093.2708,4574409.5,71.16954447,13.01,663.54,27.54848174,19.25233333
-1.816666667,41.31666667,749.9275,599043.2275,4574586.342,66.90391766,13.01,663.54,27.54848174,19.25233333
-1.65,41.31666667,666.7725,612993.2933,4574789.988,59.86774246,13.01,663.54,27.54848174,19.25233333
-1.483333333,41.31666667,847.9625,626943.4834,4575020.443,75.08370178,13.01,663.54,27.54848174,19.25233333
-1.316666667,41.31666667,828.6925,640893.8133,4575277.71,73.43123263,13.01,663.54,27.54848174,19.25233333
-1.15,41.31666667,691.8625,654844.2981,4575561.795,61.88626109,13.01,663.54,27.54848174,19.25233333
-0.983333333,41.31666667,693.285,668794.9532,4575872.705,61.97350855,13.01,663.54,27.54848174,19.25233333
-0.816666667,41.31666667,504.5025,682745.7936,4576210.444,46.03950543,13.01,663.54,27.54848174,19.25233333
-0.65,41.31666667,335.4,696696.8345,4576575.021,31.75790272,13.01,663.54,27.54848174,19.25233333
-0.483333333,41.31666667,239.59,710648.0912,4576966.442,23.64063647,13.01,663.54,27.54848174,19.25233333
-0.316666667,41.31666667,223.62,724599.5787,4577384.716,22.2576856,13.01,663.54,27.54848174,19.25233333
-0.15,41.31666667,234.685,738551.3121,4577829.85,23.14711346,13.01,663.54,27.54848174,19.25233333
0.016666667,41.31666667,206.795,752503.3063,4578301.855,20.75846288,13.01,663.54,27.54848174,19.25233333
0.183333333,41.31666667,244.8975,766455.5764,4578800.739,23.93924523,13.01,663.54,27.54848174,19.25233333
0.35,41.31666667,251.89,780408.1373,4579326.514,24.50921617,13.01,663.54,27.54848174,19.25233333
-1.816666667,41.15,941.9275,599295.1427,4556083.484,83.05681768,13.01,663.54,27.54848174,19.25233333
-1.65,41.15,986.7675,613280.7044,4556286.971,86.78546015,13.01,663.54,27.54848174,19.25233333
-1.483333333,41.15,900.6375,627266.3963,4556517.247,79.50673624,13.01,663.54,27.54848174,19.25233333
-1.316666667,41.15,933.3175,641252.2345,4556774.314,82.2257338,13.01,663.54,27.54848174,19.25233333
-1.15,41.15,988.6025,655238.235,4557058.179,86.84444148,13.01,663.54,27.54848174,19.25233333
-0.983333333,41.15,829.3025,669224.4137,4557368.848,73.4046439,13.01,663.54,27.54848174,19.25233333
-0.816666667,41.15,705.1025,683210.7866,4557706.325,62.91703331,13.01,663.54,27.54848174,19.25233333
-0.65,41.15,592.805,697197.3696,4558070.62,53.41638987,13.01,663.54,27.54848174,19.25233333
-0.483333333,41.15,373.2275,711184.1784,4558461.738,34.89407194,13.01,663.54,27.54848174,19.25233333
-0.316666667,41.15,322.515,725171.2291,4558879.689,30.59124213,13.01,663.54,27.54848174,19.25233333
-0.15,41.15,291.0675,739158.5372,4559324.48,27.9031808,13.01,663.54,27.54848174,19.25233333
0.016666667,41.15,265.36,753146.1187,4559796.121,25.70940342,13.01,663.54,27.54848174,19.25233333
0.183333333,41.15,279.0525,767133.9891,4560294.621,26.84319184,13.01,663.54,27.54848174,19.25233333
-1.65,40.98333333,1082.0125,613567.1526,4537784.462,94.79412283,13.01,663.54,27.54848174,19.25233333
-1.483333333,40.98333333,1044.495,627588.2275,4538014.551,91.60265858,13.01,663.54,27.54848174,19.25233333
-1.316666667,40.98333333,970.88,641609.4552,4538271.41,85.37363347,13.01,663.54,27.54848174,19.25233333
-1.15,40.98333333,1174.6475,655630.8526,4538555.045,102.4853915,13.01,663.54,27.54848174,19.25233333
-0.983333333,40.98333333,1100.505,669652.4363,4538865.461,96.21141803,13.01,663.54,27.54848174,19.25233333
-0.816666667,40.98333333,881.555,683674.223,4539202.666,77.7521103,13.01,663.54,27.54848174,19.25233333
-0.65,40.98333333,685.235,697696.2292,4539566.666,61.19144455,13.01,663.54,27.54848174,19.25233333
-0.483333333,40.98333333,697.195,711718.4717,4539957.469,62.15358482,13.01,663.54,27.54848174,19.25233333
-0.316666667,40.98333333,542.6075,725740.9668,4540375.082,49.11153619,13.01,663.54,27.54848174,19.25233333
-0.15,40.98333333,426.045,739763.7313,4540819.514,39.29236802,13.01,663.54,27.54848174,19.25233333
0.016666667,40.98333333,519.865,753786.7814,4541290.775,47.1744063,13.01,663.54,27.54848174,19.25233333
0.183333333,40.98333333,461.8075,767810.1337,4541788.874,42.27410679,13.01,663.54,27.54848174,19.25233333
-1.483333333,40.81666667,1084.175,627908.9742,4519512.354,94.92257887,13.01,663.54,27.54848174,19.25233333
-1.316666667,40.81666667,1000.8225,641965.4724,4519768.996,87.87500786,13.01,663.54,27.54848174,19.25233333
-1.15,40.81666667,1220.1975,656022.1477,4520052.391,106.3015994,13.01,663.54,27.54848174,19.25233333
-0.983333333,40.81666667,1198.53,670079.0173,4520362.546,104.4448332,13.01,663.54,27.54848174,19.25233333
-0.816666667,40.81666667,1130.5,684136.0988,4520699.466,98.68588109,13.01,663.54,27.54848174,19.25233333
-0.65,40.81666667,1083.4525,698193.4094,4521063.159,94.69189773,13.01,663.54,27.54848174,19.25233333
-0.483333333,40.81666667,982.16,712250.9665,4521453.632,86.13549382,13.01,663.54,27.54848174,19.25233333
-0.316666667,40.81666667,730.555,726308.7873,4521870.894,64.97222267,13.01,663.54,27.54848174,19.25233333
-0.15,40.81666667,679.4125,740366.8892,4522314.952,60.67677302,13.01,663.54,27.54848174,19.25233333
0.016666667,40.81666667,747.8725,754425.2893,4522785.817,66.42448928,13.01,663.54,27.54848174,19.25233333
0.183333333,40.81666667,794.0075,768484.0048,4523283.498,70.29037549,13.01,663.54,27.54848174,19.25233333
-1.483333333,40.65,1279.8475,628228.6338,4501010.656,111.353385,13.01,663.54,27.54848174,19.25233333
-1.316666667,40.65,1055.99,642320.2832,4501267.072,92.48731667,13.01,663.54,27.54848174,19.25233333
-1.15,40.65,1240.8275,656412.1169,4501550.218,108.00756,13.01,663.54,27.54848174,19.25233333
-0.983333333,40.65,1217.6075,670504.1532,4501860.1,106.0200893,13.01,663.54,27.54848174,19.25233333
-0.816666667,40.65,1311.6025,684596.4102,4502196.724,113.8961513,13.01,663.54,27.54848174,19.25233333
-0.65,40.65,1274.3375,698688.9059,4502560.098,110.7340373,13.01,663.54,27.54848174,19.25233333
-0.483333333,40.65,1216.3975,712781.6585,4502950.229,105.8505198,13.01,663.54,27.54848174,19.25233333
-1.65,40.48333333,1596.7075,614420.6958,4482279.974,138.0063671,13.01,663.54,27.54848174,19.25233333
-1.483333333,40.48333333,1361.235,628547.2037,4482509.456,118.1655433,13.01,663.54,27.54848174,19.25233333
-1.316666667,40.48333333,1086.045,642673.8845,4482765.637,94.9826016,13.01,663.54,27.54848174,19.25233333
-1.15,40.48333333,1132.0475,656800.7572,4483048.525,98.82384498,13.01,663.54,27.54848174,19.25233333
-0.983333333,40.48333333,1248.9325,670927.8405,4483358.124,108.6259596,13.01,663.54,27.54848174,19.25233333
-0.816666667,40.48333333,1430.0875,685055.1534,4483694.441,123.847455,13.01,663.54,27.54848174,19.25233333
-0.65,40.48333333,1585.94,699182.7147,4484057.483,136.9455253,13.01,663.54,27.54848174,19.25233333
-0.483333333,40.48333333,1556.12,713310.5432,4484447.258,134.4070284,13.01,663.54,27.54848174,19.25233333
-0.316666667,40.48333333,1258.535,727438.6577,4484863.774,109.3501455,13.01,663.54,27.54848174,19.25233333
-1.65,40.31666667,1573.145,614703.2686,4463779.49,135.9817327,13.01,663.54,27.54848174,19.25233333
-1.483333333,40.31666667,1421.855,628864.6813,4464008.754,123.22601,13.01,663.54,27.54848174,19.25233333
-1.316666667,40.31666667,1229.5475,643026.2736,4464264.692,107.0187903,13.01,663.54,27.54848174,19.25233333
-1.15,40.31666667,979.975,657188.0652,4464547.311,85.99286763,13.01,663.54,27.54848174,19.25233333
-0.983333333,40.31666667,1233.705,671350.0757,4464856.616,107.3147931,13.01,663.54,27.54848174,19.25233333
-0.816666667,40.31666667,1222.2925,685512.3247,4465192.615,106.3248062,13.01,663.54,27.54848174,19.25233333
-0.65,40.31666667,1525.51,699674.8317,4465555.313,131.8090895,13.01,663.54,27.54848174,19.25233333
-0.483333333,40.31666667,1482.95,713837.6164,4465944.72,128.1856914,13.01,663.54,27.54848174,19.25233333
-1.15,40.15,1134.2925,657574.0378,4446046.577,98.92698734,13.01,663.54,27.54848174,19.25233333
-0.983333333,40.15,1454.8375,671770.8553,4446355.578,125.8705736,13.01,663.54,27.54848174,19.25233333
-0.816666667,40.15,1016.06,685967.9202,4446691.246,88.92027549,13.01,663.54,27.54848174,19.25233333
-0.65,40.15,941.6025,700165.2529,4447053.589,82.61220119,13.01,663.54,27.54848174,19.25233333
-0.983333333,39.98333333,1351.3075,672190.1758,4427855.008,117.1247761,13.01,663.54,27.54848174,19.25233333
-0.816666667,39.98333333,1261.18,686421.9362,4428190.335,109.5163499,13.01,663.54,27.54848174,19.25233333
-6.483333333,40.31666667,821.98,204011.7611,4468730.414,72.96108848,16.81,484.86,25.45972042,11.92866667
-6.316666667,40.31666667,682.4325,218176.539,4468185.922,61.15386101,16.81,484.86,25.45972042,11.92866667
-6.15,40.31666667,498.895,232340.9269,4467668.192,45.66092399,16.81,484.86,25.45972042,11.92866667
-5.816666667,40.31666667,1146.2725,260668.6094,4466712.982,100.118953,16.81,484.86,25.45972042,11.92866667
-6.983333333,40.15,446.8606965,160682.5142,4452018.015,41.4985899,16.81,484.86,25.45972042,11.92866667
-6.816666667,40.15,525.2525,174883.5376,4451393.768,48.0288797,16.81,484.86,25.45972042,11.92866667
-6.65,40.15,408.3825,189084.0965,4450796.294,38.12949809,16.81,484.86,25.45972042,11.92866667
-6.483333333,40.15,411.745,203284.2105,4450225.583,38.34768927,16.81,484.86,25.45972042,11.92866667
-6.316666667,40.15,431.6975,217483.8998,4449681.622,39.96205574,16.81,484.86,25.45972042,11.92866667
-6.15,40.15,380.825,231683.1842,4449164.399,35.62092459,16.81,484.86,25.45972042,11.92866667
-5.983333333,40.15,673.3475,245882.0837,4448673.902,60.2283961,16.81,484.86,25.45972042,11.92866667
-5.816666667,40.15,963.535,260080.6186,4448210.122,84.64121171,16.81,484.86,25.45972042,11.92866667
-5.65,40.15,1043.3175,274278.8088,4447773.049,91.34858572,16.81,484.86,25.45972042,11.92866667
-5.483333333,40.15,964.645,288476.6745,4447362.673,84.74578721,16.81,484.86,25.45972042,11.92866667
-6.816666667,39.98333333,330.8043478,174088.8749,4432888.095,31.67842324,16.81,484.86,25.45972042,11.92866667
-6.65,39.98333333,289.025,188324.2568,4432291.224,28.08774943,16.81,484.86,25.45972042,11.92866667
-6.483333333,39.98333333,307.26,202559.1776,4431721.09,29.54677972,16.81,484.86,25.45972042,11.92866667
-6.316666667,39.98333333,284.345,216793.6581,4431177.678,27.54304746,16.81,484.86,25.45972042,11.92866667
-6.15,39.98333333,383.6225,231027.7189,4430660.978,35.81348112,16.81,484.86,25.45972042,11.92866667
-5.983333333,39.98333333,394.9875,245261.3808,4430170.978,36.70282261,16.81,484.86,25.45972042,11.92866667
-5.816666667,39.98333333,357.8175,259494.6646,4429707.669,33.56864761,16.81,484.86,25.45972042,11.92866667
-5.65,39.98333333,287.3075,273727.5913,4429271.039,27.65532553,16.81,484.86,25.45972042,11.92866667
-5.483333333,39.98333333,276.4675,287960.1816,4428861.079,26.7673312,16.81,484.86,25.45972042,11.92866667
-6.816666667,39.81666667,298.775,173296.9765,4414382.719,28.97494884,16.81,484.86,25.45972042,11.92866667
-6.65,39.81666667,299.5875,187567.0611,4413786.472,28.99408323,16.81,484.86,25.45972042,11.92866667
-6.483333333,39.81666667,340.0775,201836.6684,4413216.933,32.32569036,16.81,484.86,25.45972042,11.92866667
-6.316666667,39.81666667,384.99,216105.8196,4412674.089,36.02942643,16.81,484.86,25.45972042,11.92866667
-6.15,39.81666667,385.2175,230374.5363,4412157.93,35.94886017,16.81,484.86,25.45972042,11.92866667
-5.983333333,39.81666667,321.6875,244642.8401,4411668.444,30.48245028,16.81,484.86,25.45972042,11.92866667
-5.816666667,39.81666667,315.6025,258910.7524,4411205.62,29.96388863,16.81,484.86,25.45972042,11.92866667
-5.65,39.81666667,324.815,273178.2949,4410769.448,30.77121012,16.81,484.86,25.45972042,11.92866667
-5.483333333,39.81666667,362.845,287445.4893,4410359.919,34.00349027,16.81,484.86,25.45972042,11.92866667
-5.316666667,39.81666667,380.0425,301712.3572,4409977.024,35.48272139,16.81,484.86,25.45972042,11.92866667
-7.483333333,39.65,267.5547945,115283.8023,4398527.128,26.50072652,16.81,484.86,25.45972042,11.92866667
-7.15,39.65,317.0547945,143896.9456,4397148.943,30.59846783,16.81,484.86,25.45972042,11.92866667
-6.983333333,39.65,268.495549,158202.6663,4396499.939,26.46546318,16.81,484.86,25.45972042,11.92866667
-6.816666667,39.65,338.8825,172507.8491,4395877.641,32.34173343,16.81,484.86,25.45972042,11.92866667
